date,value
2024-01-01 00:00:00,0.9127034412144506
2024-01-01 04:00:00,1.9590243711623134
2024-01-01 08:00:00,2.2264239913784585
2024-01-01 12:00:00,0.7043310996766659
2024-01-01 16:00:00,2.2235168019382763
2024-01-01 20:00:00,0.7713626637656497
2024-01-02 00:00:00,1.5063011197014429
2024-01-02 04:00:00,0.5638196041070789
2024-01-02 08:00:00,0.5754425043643089
2024-01-02 12:00:00,0.531095711298671
2024-01-02 16:00:00,1.8173209662966652
2024-01-02 20:00:00,0.921208474437823
2024-01-03 00:00:00,1.7840888841562614
2024-01-03 04:00:00,0.8222186816452451
2024-01-03 08:00:00,1.3209701507220661
2024-01-03 12:00:00,1.788765532336177
2024-01-03 16:00:00,0.4874250537522684
2024-01-03 20:00:00,1.0369712191904985
2024-01-04 00:00:00,0.4044091992465841
2024-01-04 04:00:00,0.3800080294908658
2024-01-04 08:00:00,0.39838094690650705
2024-01-04 12:00:00,2.5759771533978966
2024-01-04 16:00:00,0.8075549920076872
2024-01-04 20:00:00,0.483267264797859
2024-01-05 00:00:00,0.5311529855638479
2024-01-05 04:00:00,0.8755559685373381
2024-01-05 08:00:00,0.4026013425070576
2024-01-05 12:00:00,1.9046277025522926
2024-01-05 16:00:00,1.4492846256385354
2024-01-05 20:00:00,0.3514150877617116
2024-01-06 00:00:00,0.6062763123356059
2024-01-06 04:00:00,0.5758747370752931
2024-01-06 08:00:00,0.35716164007020285
2024-01-06 12:00:00,0.8724905481119684
2024-01-06 16:00:00,0.7449990755747113
2024-01-06 20:00:00,2.2868917867610583
2024-01-07 00:00:00,0.7749336302805566
2024-01-07 04:00:00,1.738364783439593
2024-01-07 08:00:00,1.1937214728941596
2024-01-07 12:00:00,2.946643225500992
2024-01-07 16:00:00,1.3849678732066815
2024-01-07 20:00:00,0.5859648218882205
2024-01-08 00:00:00,0.9867689046784319
2024-01-08 04:00:00,0.4193076972975193
2024-01-08 08:00:00,2.611364443482328
2024-01-08 12:00:00,0.6012971580344229
