date,value
2024-01-01 00:00:00,2.3893460970523925
2024-01-01 04:00:00,12.152641917666845
2024-01-01 08:00:00,14.486094079242639
2024-01-01 12:00:00,-0.7071466459187858
2024-01-01 16:00:00,-4.010981360199647
2024-01-01 20:00:00,3.498573614244462
2024-01-02 00:00:00,2.8676563679750515
2024-01-02 04:00:00,12.448794998354844
2024-01-02 08:00:00,8.97878486955358
2024-01-02 12:00:00,3.15769502585749
2024-01-02 16:00:00,2.868661841072374
2024-01-02 20:00:00,12.666174568252146
2024-01-03 00:00:00,3.5273951147439853
2024-01-03 04:00:00,-2.569538833215381
2024-01-03 08:00:00,0.3096326520747965
2024-01-03 12:00:00,6.0653647309403835
2024-01-03 16:00:00,0.30421927049350117
2024-01-03 20:00:00,3.2930824097801548
2024-01-04 00:00:00,1.0843775137979303
2024-01-04 04:00:00,3.529603239282401
2024-01-04 08:00:00,4.622204669984233
2024-01-04 12:00:00,-3.00145860981344
2024-01-04 16:00:00,1.9930923229960893
2024-01-04 20:00:00,-1.208957266291529
2024-01-05 00:00:00,1.2108681162377888
2024-01-05 04:00:00,4.752969714989405
2024-01-05 08:00:00,-3.4153499603150053
2024-01-05 12:00:00,-4.578930026500268
2024-01-05 16:00:00,2.260275489811648
2024-01-05 20:00:00,12.746278873683135
2024-01-06 00:00:00,-0.31432011782871605
2024-01-06 04:00:00,15.644118096356188
2024-01-06 08:00:00,0.17810051383120307
2024-01-06 12:00:00,3.5469207782423418
2024-01-06 16:00:00,21.417067576316832
2024-01-06 20:00:00,13.342990419478092
2024-01-07 00:00:00,-2.7471592733307704
2024-01-07 04:00:00,6.55847168869534
2024-01-07 08:00:00,18.235652010166838
2024-01-07 12:00:00,20.017005290867033
2024-01-07 16:00:00,-5.184104948222457
2024-01-07 20:00:00,8.170234213501555
2024-01-08 00:00:00,3.1410024092398743
2024-01-08 04:00:00,-1.6826970502061402
2024-01-08 08:00:00,-1.2430885700835397
2024-01-08 12:00:00,-1.920497779448998
2024-01-08 16:00:00,5.234979029758019
2024-01-08 20:00:00,-8.307551942510177
2024-01-09 00:00:00,-0.533668270206368
2024-01-09 04:00:00,6.304578194976372
2024-01-09 08:00:00,18.887178912727784
2024-01-09 12:00:00,2.5800786594027123
2024-01-09 16:00:00,4.942110205711378
